MGH60-P6-A11	MGH60-P6-B01	MGH97-P8-H02	MGH97-P8-H03
16.412	19.625	15.667	0.0
17.412	20.625	12.5	0.0
18.412	21.625	13.5	0.0
19.412	22.625	14.5	0.0
19.278	21.571	15.5	0.0
19.211	22.571	16.5	0.0
20.211	23.571	17.5	0.0
21.211	24.571	18.5	0.0
18.0	20.6	13.333	0.0
19.0	18.0	14.333	0.0
17.647	19.0	15.333	0.0
18.647	17.143	12.25	0.0
19.647	18.143	13.25	0.0
20.647	16.75	14.25	0.0
21.647	17.75	15.25	0.0
20.412	18.75	16.25	0.0
15.826	17.556	13.8	0.0
16.826	18.556	14.8	0.0
17.826	19.556	15.8	0.0
17.0	20.556	16.8	0.0
18.0	19.5	17.8	0.0
17.348	18.222	18.8	0.0
18.348	19.222	16.5	0.0
15.762	20.222	17.5	0.0
16.762	19.125	12.167	0.0
16.75	14.167	13.167	0.0
17.75	15.167	14.167	0.0
17.857	16.167	15.167	0.0
15.238	17.167	16.167	0.0
16.238	18.167	17.167	0.0
17.238	19.167	18.167	0.0
18.238	20.167	19.167	0.0
17.263	21.167	20.167	0.0
16.263	19.0	21.167	0.0
15.619	20.0	22.167	0.0
15.55	21.0	20.2	0.0
16.55	22.0	21.2	0.0
17.55	23.0	22.2	0.0
16.13	24.0	19.333	0.0
17.13	25.0	16.8	0.0
16.68	21.667	17.8	0.0
17.68	22.667	18.8	0.0
17.875	23.667	19.8	0.0
18.043	24.667	20.8	0.0
19.043	25.667	21.8	0.0
15.897	26.667	19.0	0.0
16.897	27.667	20.0	0.0
17.897	26.8	21.0	0.0
17.481	27.8	22.0	0.0
18.481	26.5	20.0	0.0
18.786	27.5	21.0	0.0
19.786	25.333	22.0	0.0
20.786	26.333	23.0	0.0
20.429	27.333	24.0	0.0
15.5	23.5	21.75	0.0
14.667	24.5	22.75	0.0
15.667	25.5	23.75	0.0
16.667	26.5	24.75	0.0
17.667	27.5	25.75	0.0
17.12	19.0	26.75	0.0
17.423	10.0	24.333	0.0
17.64	11.0	25.333	0.0
17.923	12.0	20.5	0.0
18.923	8.667	21.5	0.0
19.923	9.667	22.5	0.0
20.24	10.667	15.667	0.0
19.783	11.667	16.667	0.0
20.783	12.667	17.667	0.0
21.783	13.667	18.667	0.0
22.783	14.667	19.667	0.0
23.783	15.667	20.667	0.0
24.182	16.667	21.667	0.0
23.9	17.667	22.667	0.0
23.714	18.667	17.75	0.0
24.714	19.667	18.75	0.0
24.591	20.667	15.8	0.0
23.632	21.667	11.5	0.0
24.632	22.667	12.5	0.0
24.176	16.5	13.5	0.0
23.778	17.5	14.5	0.0
23.474	18.5	15.5	0.0
24.474	19.5	16.5	0.0
24.2	20.5	14.0	0.0
16.235	21.5	7.4	0.0
14.65	15.0	8.4	0.0
15.65	16.0	9.4	0.0
15.136	17.0	10.4	0.0
16.136	18.0	11.4	0.0
16.143	19.0	12.4	0.0
17.143	20.0	13.4	0.0
18.143	21.0	14.4	0.0
18.2	22.0	15.4	0.0
17.111	23.0	16.4	0.0
14.133	24.0	17.4	0.0
14.187	25.0	18.4	0.0
15.187	26.0	19.4	0.0
16.187	27.0	20.4	0.0
17.187	28.0	21.4	0.0
16.867	24.5	22.4	0.0
14.889	25.5	19.5	0.0
14.588	26.5	20.5	0.0
13.947	17.0	21.5	0.0
14.947	18.0	22.5	0.0
15.15	19.0	20.6	0.0
14.682	20.0	21.6	0.0
15.0	21.0	22.6	0.0
16.0	22.0	23.6	0.0
16.292	23.0	24.6	0.0
17.292	24.0	25.6	0.0
18.292	12.5	26.6	0.0
19.292	13.5	27.6	0.0
18.708	14.5	26.25	0.0
18.913	15.5	27.25	0.0
19.913	16.5	25.0	0.0
20.913	17.5	26.0	0.0
21.913	18.5	27.0	0.0
22.913	19.5	28.0	0.0
23.273	20.5	29.0	0.0
22.545	21.5	30.0	0.0
23.545	22.5	31.0	0.0
23.905	23.5	29.0	0.0
21.526	16.333	22.0	0.0
19.625	4.667	23.0	0.0
20.625	5.667	24.0	0.0
19.286	6.667	25.0	0.0
20.286	7.667	26.0	0.0
21.286	8.667	27.0	0.0
22.286	9.667	28.0	0.0
23.286	10.667	29.0	0.0
24.286	11.667	30.0	0.0
25.286	9.5	31.0	0.0
26.286	10.5	32.0	0.0
26.462	11.5	33.0	0.0
27.462	12.5	34.0	0.0
28.462	13.5	35.0	0.0
25.533	14.5	36.0	0.0
26.533	15.5	37.0	0.0
24.917	16.5	0.0	0.0
25.917	17.5	0.0	0.0
24.7	18.5	0.0	0.0
25.7	19.5	0.0	0.0
20.818	20.5	0.0	0.0
18.222	21.5	0.0	0.0
16.875	22.5	0.0	0.0
14.3	23.5	0.0	0.0
12.778	24.5	0.0	0.0
13.778	25.5	0.0	0.0
14.778	17.0	0.0	0.0
14.2	18.0	0.0	0.0
12.667	19.0	0.0	0.0
13.667	20.0	0.0	0.0
13.2	21.0	0.0	0.0
14.2	22.0	0.0	0.0
15.2	23.0	0.0	0.0
16.2	24.0	0.0	0.0
17.2	25.0	0.0	0.0
16.0	26.0	0.0	0.0
17.0	27.0	0.5	0.0
18.0	28.0	1.5	0.0
15.545	26.0	2.5	0.0
16.545	21.5	3.5	0.0
17.545	22.5	4.5	0.0
18.545	23.5	5.5	0.0
19.545	24.5	6.5	0.0
20.545	25.5	7.5	0.0
18.231	26.5	8.5	0.0
19.231	27.5	9.5	0.0
18.786	28.5	10.5	0.0
19.786	21.0	11.5	0.0
19.4	22.0	12.5	0.0
20.4	23.0	13.5	0.0
20.062	24.0	14.5	0.0
21.062	25.0	15.5	0.0
19.786	26.0	16.5	0.0
17.118	27.0	17.5	0.0
18.118	28.0	18.5	0.0
17.937	29.0	19.5	0.0
17.824	30.0	20.5	0.0
18.824	31.0	21.5	0.0
15.353	32.0	22.5	0.0
15.0	33.0	23.5	0.0
16.0	34.0	24.5	0.0
14.0	35.0	25.5	0.0
15.0	36.0	26.5	0.0
16.0	37.0	27.5	0.0
15.867	0.0	19.0	0.0
15.357	0.0	20.0	0.0
12.722	1.0	15.75	0.0
13.722	2.0	16.75	0.0
13.353	3.0	17.75	0.0
14.353	4.0	18.75	0.0
15.353	5.0	19.75	0.0
16.353	6.0	16.6	0.0
15.526	4.667	14.667	0.0
16.526	5.667	11.2	0.0
17.526	6.667	5.75	0.0
17.6	7.667	6.75	0.0
17.579	6.5	7.75	0.0
18.579	7.5	7.0	0.0
19.579	8.5	8.0	0.0
17.773	7.6	7.5	0.0
18.773	8.6	8.5	0.0
19.773	9.6	9.5	0.0
19.05	10.6	10.5	0.0
20.05	11.6	11.5	0.0
17.409	12.6	12.5	0.0
18.409	13.6	11.571	0.0
18.524	14.6	12.571	0.0
18.65	15.6	13.571	0.0
19.65	16.6	14.571	0.0
20.65	17.6	15.571	0.0
21.65	18.6	12.889	0.0
17.062	16.333	13.889	0.0
18.062	17.333	14.889	0.0
16.944	12.222	14.3	0.0
16.765	13.222	15.3	0.0
14.381	14.222	14.818	0.0
15.381	15.222	15.818	0.0
16.381	16.222	16.818	0.0
16.591	17.222	17.818	0.0
17.591	18.222	18.818	0.0
18.591	19.222	19.818	0.0
19.591	18.2	20.818	0.0
19.762	19.2	20.2	0.0
20.762	15.75	21.2	0.0
17.941	16.75	20.444	0.0
18.941	15.778	21.444	0.0
19.941	16.778	20.2	0.0
20.941	17.778	21.2	0.0
21.941	18.778	22.2	0.0
22.941	19.778	21.556	0.0
20.687	18.625	20.625	0.0
21.687	19.625	21.625	0.0
21.353	20.625	22.625	0.0
18.0	21.625	21.0	0.0
18.05	17.875	19.8	0.0
19.05	16.778	18.889	0.0
19.095	17.778	19.889	0.0
15.4	14.556	18.75	0.0
16.4	15.556	19.75	0.0
17.4	14.9	18.444	0.0
18.4	15.9	19.444	0.0
17.636	16.9	20.444	0.0
12.333	17.9	21.444	0.0
12.84	18.9	20.5	0.0
13.84	19.9	21.5	0.0
14.84	20.9	22.5	0.0
15.84	21.9	23.5	0.0
16.192	22.9	24.5	0.0
17.192	23.9	21.333	0.0
15.0	23.444	19.143	0.0
16.0	24.444	20.143	0.0
15.444	19.167	18.333	0.0
16.444	20.167	19.333	0.0
13.87	21.167	16.8	0.0
14.25	22.167	17.8	0.0
15.25	23.167	18.8	0.0
15.304	24.167	19.8	0.0
16.304	25.167	20.8	0.0
17.304	26.167	21.8	0.0
18.304	25.0	22.8	0.0
19.304	26.0	23.8	0.0
19.458	27.0	24.8	0.0
20.458	28.0	25.8	0.0
21.458	26.75	26.8	0.0
22.458	27.75	25.25	0.0
23.458	28.75	26.25	0.0
22.577	29.75	27.25	0.0
23.577	30.75	22.6	0.0
24.04	31.75	23.6	0.0
25.04	32.75	24.6	0.0
22.704	33.75	25.6	0.0
18.808	34.75	19.0	0.0
19.074	35.0	12.4	0.0
20.074	35.0	13.4	0.0
20.423	36.0	9.0	0.0
20.042	36.0	10.0	0.0
20.478	37.0	11.0	0.0
21.478	0.0	8.286	0.0
22.478	0.0	9.286	0.0
22.095	0.0	10.286	0.0
18.437	0.0	11.286	0.0
19.437	0.0	12.286	0.0
20.437	0.0	13.286	0.0
21.437	0.0	14.286	0.0
22.437	0.0	15.286	0.0
22.467	0.0	16.286	0.0
23.467	0.0	17.286	0.0
19.545	0.0	15.0	0.0
20.545	0.0	16.0	0.0
21.545	0.0	17.0	0.0
22.545	0.0	18.0	0.0
23.545	0.0	19.0	0.0
23.2	0.0	20.0	0.0
24.2	0.0	21.0	0.0
25.2	0.0	22.0	0.0
26.2	0.0	23.0	0.0
27.2	0.0	24.0	0.0
28.2	0.0	25.0	0.0
29.2	0.0	26.0	0.0
29.333	0.0	27.0	0.0
30.333	0.0	28.0	0.0
31.333	0.0	29.0	0.0
32.333	0.0	30.0	0.0
33.333	0.0	31.0	0.0
33.286	0.0	31.0	0.0
34.286	0.0	32.0	0.0
24.7	0.0	33.0	0.0
21.417	0.0	34.0	0.0
17.222	0.0	35.0	0.0
8.333	0.0	35.5	0.0
3.6	0.0	36.0	0.0
3.833	0.0	37.0	0.0
4.833	0.0	0.0	0.0
3.5	0.0	0.0	0.0
4.5	0.0	0.0	0.0
4.231	1.0	0.0	0.0
5.231	2.0	0.0	0.0
6.231	3.0	0.0	0.0
7.231	4.0	0.0	0.0
6.687	5.0	0.0	0.0
7.687	6.0	0.0	0.0
8.687	7.0	0.0	0.0
9.687	8.0	0.0	0.0
10.687	9.0	0.0	0.0
11.687	10.0	0.0	0.0
11.941	11.0	0.0	0.0
12.941	12.0	0.0	0.0
13.941	13.0	0.0	0.0
14.941	14.0	0.0	0.0
15.941	15.0	0.0	0.0
16.941	16.0	0.0	0.0
17.941	17.0	0.0	0.0
17.889	18.0	0.0	0.0
18.889	19.0	0.0	0.0
19.889	20.0	0.0	0.0
19.789	21.0	0.0	0.0
20.789	22.0	0.0	0.0
20.7	11.5	0.0	0.0
21.7	12.5	0.0	0.0
22.7	13.5	0.0	0.0
23.7	14.5	0.0	0.0
24.158	15.5	0.0	0.0
22.762	8.25	0.0	0.0
23.762	9.25	0.0	0.0
18.5	10.25	0.0	0.0
17.818	11.25	0.0	0.0
18.0	12.25	0.0	0.0
19.0	13.25	1.0	0.0
20.0	14.25	2.0	0.0
20.227	15.25	3.0	0.0
21.227	16.25	4.0	0.0
17.737	17.25	5.0	0.0
18.737	11.667	6.0	0.0
16.312	12.667	7.0	0.0
17.312	13.667	8.0	0.0
18.312	14.667	9.0	0.0
18.176	15.667	10.0	0.0
15.143	16.667	11.0	0.0
15.067	13.25	6.0	0.0
16.067	14.25	7.0	0.0
17.067	15.25	8.0	0.0
15.056	16.25	9.0	0.0
16.056	17.25	10.0	0.0
15.824	18.25	11.0	0.0
16.824	19.25	12.0	0.0
17.824	20.25	13.0	0.0
17.778	17.0	14.0	0.0
18.778	18.0	15.0	0.0
19.778	15.833	16.0	0.0
20.778	16.833	17.0	1.0
19.667	17.833	18.0	2.0
19.579	18.833	19.0	3.0
20.579	19.833	20.0	4.0
20.667	20.833	21.0	5.0
21.667	21.833	22.0	6.0
21.765	19.8	23.0	7.0
21.5	20.8	24.0	8.0
22.5	21.8	25.0	9.0
21.15	19.0	13.0	10.0
22.15	20.0	11.2	11.0
21.5	12.5	12.2	12.0
22.5	13.5	13.2	13.0
17.923	14.5	14.2	14.0
18.923	15.5	15.2	15.0
18.417	16.5	10.75	16.0
19.417	17.5	11.75	17.0
16.333	18.5	12.75	18.0
17.333	19.5	13.75	19.0
18.333	20.5	14.75	20.0
18.0	21.5	15.75	21.0
19.0	22.5	16.75	22.0
20.0	23.5	17.75	23.0
19.6	24.5	18.75	24.0
19.312	25.5	19.75	25.0
19.133	26.5	20.75	26.0
20.133	27.5	21.75	27.0
18.6	25.333	17.667	28.0
16.333	26.333	18.667	16.6
17.333	27.333	19.667	17.6
14.4	28.333	20.667	18.6
15.4	29.333	21.667	19.6
16.4	30.333	22.667	20.6
17.4	31.333	23.667	21.6
15.333	32.333	24.667	22.6
14.222	31.0	25.667	23.6
15.222	32.0	26.667	24.6
15.059	28.0	27.667	13.25
12.591	14.5	28.667	14.25
13.591	15.5	29.667	15.25
12.864	16.5	30.667	16.25
13.261	17.5	31.667	17.25
13.667	18.5	32.667	18.25
14.667	19.5	33.667	19.25
15.667	20.5	34.667	20.25
15.739	21.5	35.667	21.25
16.739	15.0	36.667	22.25
15.81	5.0	37.0	23.25
16.81	6.0	0.0	24.25
17.81	7.0	0.0	25.25
18.81	8.0	0.0	26.25
19.81	9.0	0.0	27.25
20.81	10.0	0.0	28.25
21.81	11.0	0.0	29.25
22.81	12.0	0.0	30.25
21.444	13.0	0.0	31.25
21.263	14.0	0.0	32.25
22.263	15.0	0.0	28.5
22.1	16.0	0.0	29.5
23.1	17.0	0.0	23.0
22.952	18.0	0.0	24.0
23.25	19.0	0.0	25.0
23.526	20.0	0.0	26.0
23.3	21.0	0.0	27.0
22.091	22.0	0.0	28.0
19.583	23.0	0.0	29.0
17.4	24.0	0.0	30.0
17.524	25.0	0.0	31.0
18.524	17.333	0.0	32.0
18.8	18.333	0.0	33.0
19.8	19.333	0.0	34.0
20.8	20.333	0.0	35.0
20.0	21.333	0.0	36.0
21.0	22.333	0.0	37.0
20.0	23.333	0.0	0.0
19.765	24.333	0.0	0.0
15.933	19.0	0.0	3.5
14.941	20.0	0.0	4.5
14.562	21.0	0.0	5.5
14.067	22.0	0.0	6.5
13.429	23.0	0.0	7.5
14.429	24.0	0.0	8.5
15.429	25.0	0.0	9.5
16.429	17.333	0.0	10.5
17.429	8.5	0.0	11.5
18.429	9.5	0.0	12.5
19.429	10.5	0.0	9.0
17.875	11.5	0.0	10.0
17.765	12.5	0.0	11.0
18.765	13.5	0.0	12.0
19.765	14.5	0.0	13.0
20.765	15.5	0.0	14.0
20.556	16.5	0.0	15.0
21.556	17.5	0.0	16.0
21.647	18.5	0.0	17.0
22.647	19.5	0.0	18.0
21.412	20.5	0.0	19.0
21.5	21.5	0.0	20.0
22.5	22.5	0.0	21.0
23.5	23.5	0.0	22.0
23.059	24.5	0.0	23.0
23.187	25.5	0.0	24.0
22.214	26.5	0.0	25.0
18.0	27.5	0.0	26.0
19.0	28.5	0.0	27.0
16.833	29.5	0.0	28.0
16.462	23.0	0.0	29.0
17.462	24.0	0.0	26.0
18.462	25.0	0.0	27.0
19.462	26.0	0.0	28.0
20.462	27.0	0.0	29.0
21.462	28.0	0.0	30.0
20.857	14.5	0.0	31.0
20.615	15.5	0.0	32.0
18.692	16.5	0.0	28.0
15.0	17.5	0.0	29.0
16.0	18.5	0.0	30.0
14.571	19.5	0.0	15.5
15.571	20.5	1.0	16.5
16.571	21.5	2.0	17.5
17.571	22.5	3.0	18.5
18.571	9.0	4.0	19.5
19.571	10.0	5.0	20.5
20.571	11.0	6.0	21.5
21.571	12.0	7.0	7.0
20.0	13.0	8.0	8.0
19.455	14.0	9.0	9.0
14.062	15.0	10.0	10.0
15.062	16.0	11.0	11.0
16.062	17.0	12.0	12.0
15.667	18.0	13.0	13.0
16.667	19.0	14.0	14.0
17.667	20.0	15.0	15.0
18.667	21.0	16.0	16.0
17.133	22.0	17.0	17.0
18.133	23.0	18.0	18.0
17.786	24.0	19.0	19.0
18.786	25.0	20.0	20.0
18.385	26.0	21.0	21.0
19.385	13.5	22.0	22.0
20.385	14.5	23.0	23.0
18.533	15.5	24.0	24.0
19.533	16.5	25.0	25.0
19.286	17.5	26.0	26.0
18.923	18.5	27.0	27.0
19.923	19.5	28.0	28.0
20.923	20.5	29.0	29.0
21.923	21.5	30.0	30.0
22.923	22.5	31.0	31.0
23.923	23.5	32.0	32.0
23.833	11.0	33.0	33.0
22.923	6.0	34.0	34.0
22.75	7.0	35.0	35.0
22.455	5.333	36.0	36.0
18.429	6.333	24.5	37.0
16.333	7.333	13.0	0.0
13.0	8.333	14.0	0.0
14.0	9.333	8.5	0.0
12.0	10.333	9.5	0.0
13.0	11.333	10.5	0.0
14.0	12.333	11.5	0.0
15.0	13.333	12.5	0.0
16.0	14.333	13.5	0.0
16.19	15.333	14.5	0.0
16.409	16.333	15.5	0.0
11.353	17.333	16.5	0.0
12.353	18.333	17.5	0.0
13.353	19.333	18.5	0.0
13.556	20.333	19.5	0.0
14.556	21.333	20.5	0.0
14.737	22.333	21.5	0.0
15.737	23.333	22.5	0.0
15.556	24.333	23.5	0.0
16.556	25.333	24.5	0.0
17.556	26.333	25.5	0.0
15.905	20.5	26.5	0.0
16.905	16.333	27.5	0.0
17.905	17.333	28.5	0.0
18.045	18.333	29.5	0.0
16.333	19.333	30.5	0.0
17.333	20.333	25.0	0.0
18.333	21.333	26.0	0.0
19.333	22.333	27.0	0.0
20.333	23.333	28.0	0.0
20.364	24.333	29.0	0.0
21.364	25.333	30.0	0.0
22.364	26.333	31.0	1.0
22.348	27.333	32.0	2.0
23.348	28.333	33.0	3.0
23.727	25.0	34.0	4.0
24.727	26.0	35.0	5.0
25.727	16.0	36.0	6.0
24.947	17.0	37.0	7.0
24.65	18.0	0.0	8.0
22.562	19.0	0.0	9.0
23.562	20.0	0.0	10.0
20.083	21.0	0.0	11.0
21.083	22.0	0.0	13.0
22.083	23.0	0.0	14.0
23.083	24.0	0.0	15.0
24.083	25.0	0.0	16.0
23.909	26.0	0.0	17.0
23.6	27.0	0.0	18.0
24.6	28.0	0.0	19.0
21.333	29.0	0.0	20.0
22.333	30.0	0.0	21.0
20.167	31.0	0.0	22.0
21.167	32.0	0.0	23.0
20.727	33.0	0.0	24.0
21.727	34.0	0.0	25.0
22.727	35.0	0.0	26.0
21.75	36.0	0.0	27.0
22.75	37.0	0.0	28.0
19.0	0.0	0.0	29.0
20.0	0.0	0.0	15.0
13.5	0.0	0.5	16.0
12.692	0.0	1.5	17.0
11.667	0.0	2.5	18.0
12.667	0.0	3.5	19.0
13.667	0.0	4.5	20.0
14.667	0.0	5.5	21.0
15.667	0.0	6.5	22.0
14.727	0.0	7.5	8.0
15.727	0.0	8.5	9.0
16.727	0.0	9.5	10.0
15.7	0.0	7.0	11.0
16.7	0.0	8.0	12.0
17.7	0.0	9.0	13.0
17.0	0.0	10.0	14.0
18.0	0.0	11.0	15.0
19.0	0.0	12.0	16.0
18.2	0.0	13.0	17.0
19.2	0.0	14.0	18.0
18.364	0.0	15.0	19.0
16.385	0.0	16.0	20.0
17.385	0.0	17.0	21.0
18.385	0.0	18.0	22.0
19.385	0.0	19.0	23.0
18.929	0.0	20.0	24.0
19.929	0.0	21.0	25.0
20.929	0.0	22.0	26.0
20.467	0.0	23.0	27.0
18.923	0.0	24.0	28.0
19.923	0.0	18.75	29.0
18.0	0.0	15.8	30.0
19.0	0.0	16.8	31.0
20.0	0.0	17.8	32.0
21.0	0.0	18.8	33.0
22.0	0.0	19.8	34.0
21.75	0.0	20.8	35.0
22.75	0.0	21.8	36.0
23.75	0.0	22.8	37.0
24.75	0.0	20.25	0.0
17.0	0.0	15.667	0.0
18.0	0.0	16.667	0.0
19.0	0.0	17.667	0.0
20.0	0.0	18.667	0.0
21.0	0.0	19.667	0.0
22.0	0.0	20.667	0.0
23.0	0.0	21.667	0.0
24.0	0.0	22.667	0.0
21.875	0.0	23.667	0.0
20.333	0.0	24.667	0.0
21.333	0.0	19.5	0.0
22.333	0.0	20.5	0.0
23.333	0.0	21.5	0.0
22.625	0.0	22.5	0.0
23.625	0.0	23.5	0.0
24.625	0.0	24.5	0.0
20.5	0.0	25.5	0.0
21.5	0.0	26.5	0.0
20.778	0.0	27.5	0.0
17.143	0.0	28.5	0.0
18.143	0.0	29.5	0.0
14.889	0.0	20.333	0.0
14.3	0.0	21.333	0.0
12.778	0.0	22.333	0.0
13.778	0.0	23.333	0.0
14.778	0.0	24.333	0.0
13.0	0.0	25.333	0.0
14.0	0.0	26.333	0.0
15.0	0.0	22.0	0.0
10.0	0.0	8.0	0.0
11.0	0.0	9.0	0.0
10.8	0.0	5.0	0.0
10.727	0.0	6.0	0.0
11.727	0.0	7.0	0.0
12.727	0.0	8.0	0.0
13.727	0.0	9.0	0.0
13.5	0.0	10.0	0.0
14.5	0.0	11.0	0.0
15.5	0.0	12.0	0.0
16.5	0.0	13.0	0.0
17.5	0.0	14.0	0.0
18.5	0.0	15.0	0.0
19.5	0.0	16.0	0.0
20.5	0.0	17.0	0.0
21.5	0.0	18.0	0.0
22.5	0.0	19.0	0.0
22.182	0.0	20.0	0.0
21.7	0.0	21.0	0.0
22.7	0.0	22.0	0.0
23.7	0.0	23.0	0.0
24.7	0.0	24.0	0.0
25.7	0.0	25.0	0.0
26.7	0.0	26.0	0.0
23.083	0.0	27.0	0.0
21.3	0.0	28.0	0.0
22.3	0.0	29.0	0.0
23.3	0.0	30.0	0.0
24.3	0.0	31.0	0.0
25.3	0.0	32.0	0.0
23.375	0.0	28.0	0.0
22.429	0.0	29.0	0.0
23.429	0.0	30.0	0.0
24.429	0.0	31.0	0.0
25.429	0.0	32.0	0.0
26.429	0.0	33.0	0.0
24.0	0.0	34.0	0.0
25.0	0.0	35.0	0.0
22.0	0.0	36.0	0.0
23.0	0.0	37.0	0.0
21.2	0.0	0.0	0.0
12.167	0.0	0.0	0.0
13.167	0.0	0.0	0.0
14.167	0.0	0.0	0.0
15.167	0.0	0.0	0.0
11.8	0.0	0.0	0.0
12.8	0.0	0.0	0.0
11.5	0.0	0.0	20.0
10.714	0.0	0.0	21.0
11.714	0.0	0.0	22.0
12.714	0.0	0.0	23.0
13.714	0.0	0.0	24.0
12.875	0.0	0.0	25.0
13.875	0.0	0.0	26.0
14.875	0.0	0.0	27.0
15.875	0.0	0.0	28.0
16.875	0.0	0.0	29.0
17.875	0.0	0.0	30.0
18.875	0.0	0.0	31.0
19.875	0.0	0.0	32.0
20.875	0.0	0.0	33.0
21.875	0.0	0.0	34.0
15.286	0.0	0.0	35.0
16.286	0.0	0.0	36.0
17.286	0.0	0.0	37.0
18.286	0.0	0.0	0.0
19.286	0.0	0.0	0.0
20.286	0.0	0.0	0.0
21.286	0.0	0.0	0.0
22.286	0.0	0.0	0.0
20.375	0.0	0.0	0.0
21.375	0.0	0.0	0.0
22.375	0.0	0.0	0.0
23.375	0.0	0.0	0.0
22.429	0.0	0.0	0.0
20.5	0.0	0.0	0.0
21.5	0.0	0.0	0.0
22.5	0.0	0.0	0.0
23.5	0.0	0.0	0.0
20.0	0.0	0.0	0.0
21.0	0.0	0.0	0.0
22.0	0.0	0.0	0.0
19.714	0.0	0.0	0.0
20.714	0.0	0.0	0.0
21.714	0.0	0.0	0.0
20.167	0.0	0.0	0.0
17.8	0.0	0.0	0.0
18.8	0.0	0.0	0.0
19.8	0.0	0.0	0.0
20.8	0.0	0.0	0.0
17.75	0.0	0.0	0.0
18.75	0.0	0.0	0.0
15.8	0.0	0.0	0.0
16.8	0.0	0.0	0.0
17.8	0.0	0.0	0.0
18.8	0.0	0.0	0.0
19.8	0.0	0.0	0.0
20.8	0.0	0.0	0.0
21.8	0.0	0.0	0.0
22.8	0.0	0.0	0.0
20.25	0.0	0.0	0.0
21.25	0.0	0.0	0.0
22.25	0.0	0.0	0.0
23.25	0.0	0.0	0.0
19.4	0.0	0.0	0.0
20.4	0.0	0.0	0.0
21.4	0.0	0.0	0.0
22.4	0.0	0.0	0.0
19.75	0.0	0.0	0.0
20.75	0.0	0.0	0.0
14.5	0.0	0.0	0.0
15.5	0.0	0.0	1.0
16.5	0.0	0.0	2.0
13.4	0.0	0.0	3.0
14.4	0.0	0.0	4.0
15.4	0.0	0.0	5.0
16.4	0.0	0.0	6.0
17.4	0.0	0.0	7.0
18.4	0.0	0.0	8.0
19.4	0.0	0.0	9.0
16.0	0.0	0.0	10.0
13.6	0.0	0.0	11.0
14.6	0.0	0.0	12.0
15.6	0.0	0.0	13.0
16.6	0.0	0.0	14.0
17.6	0.0	0.0	15.0
18.6	0.0	0.0	16.0
19.6	0.0	0.0	17.0
20.6	0.0	0.0	18.0
21.6	0.0	0.0	19.0
18.75	0.0	0.0	20.0
19.75	0.0	0.0	21.0
20.75	0.0	0.0	22.0
21.75	0.0	0.0	23.0
22.75	0.0	0.0	24.0
23.75	0.0	0.0	25.0
16.5	0.0	0.0	26.0
15.0	0.0	0.0	27.0
16.0	0.0	0.0	28.0
17.0	0.0	0.0	29.0
18.0	0.0	0.0	30.0
19.0	0.0	0.0	31.0
17.0	0.0	0.0	32.0
18.0	0.0	0.0	33.0
19.0	0.0	0.0	34.0
20.0	0.0	0.0	35.0
21.0	0.0	0.0	36.0
22.0	0.0	0.0	37.0
15.5	0.0	0.0	0.0
16.5	0.0	0.0	0.0
17.5	0.0	0.0	0.0
18.5	0.0	0.0	0.0
20.667	0.0	0.0	0.0
20.25	0.0	0.0	0.0
21.25	0.0	0.0	0.0
22.25	0.0	0.0	0.0
23.25	0.0	0.0	0.0
24.25	0.0	0.0	0.0
25.25	0.0	0.0	0.0
22.333	0.0	0.0	0.0
23.333	0.0	0.0	0.0
24.333	0.0	0.0	0.0
25.333	0.0	0.0	0.0
26.333	0.0	0.0	0.0
27.333	0.0	0.0	0.0
28.333	0.0	0.0	0.0
29.333	0.0	0.0	0.0
30.333	0.0	0.0	0.0
31.333	0.0	0.0	0.0
32.333	0.0	0.0	0.0
33.333	0.0	0.0	0.0
34.333	0.0	0.0	0.0
35.333	0.0	0.0	0.0
36.333	0.0	0.0	0.0
37.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
18.0	0.0	0.0	0.0
19.0	0.0	0.0	0.0
20.0	0.0	0.0	0.0
21.0	0.0	0.0	0.0
22.0	0.0	0.0	0.0
14.923	9.667	19.0	14.0
14.929	10.667	20.0	15.0
15.929	11.667	21.0	16.0
16.929	12.667	14.667	17.0
13.211	6.833	15.25	18.0
14.211	7.833	16.25	19.0
15.211	8.833	17.25	20.0
15.4	9.833	18.25	21.0
16.4	10.833	19.25	22.0
17.4	11.833	20.25	23.0
18.4	12.833	21.25	24.0
18.476	11.857	22.25	25.0
19.476	12.857	23.25	26.0
20.476	13.857	24.25	27.0
21.476	14.857	25.25	28.0
20.842	15.857	26.25	29.0
19.941	16.857	23.667	30.0
19.875	17.857	24.667	31.0
18.556	18.857	25.667	32.0
19.556	19.857	26.667	33.0
20.556	20.857	27.667	34.0
21.556	21.857	28.667	33.5
21.647	20.0	25.5	31.0
20.263	21.0	26.5	32.0
21.263	22.0	27.5	33.0
20.143	23.0	19.0	34.0
21.143	24.0	15.0	35.0
20.474	23.143	16.0	36.0
21.474	24.143	10.0	37.0
15.8	20.0	8.25	0.0
16.8	21.0	9.25	0.0
17.8	22.0	10.25	0.0
